id,issue_date,employment_length,home_ownership,income_category,annual_income,loan_amount,term,purpose,interest_payments,loan_condition,interest_rate,grade,dti,total_payment,installment,region
36211422,2014-12-24,10.0,MORTGAGE,Low,100000,25000, 36 months,debt_consolidation,Low,Good Loan,8.19,A,11.6,10201.55,785.61,Northern-Irl
36300715,2014-12-24,0.5,RENT,Low,24000,7125, 36 months,other,High,Good Loan,21.99,E,26.85,3519.63,272.08,ulster
37690148,2014-12-24,0.5,RENT,Low,25000,8950, 36 months,debt_consolidation,High,Good Loan,14.99,C,11.19,9479.49,310.22,ulster
36380700,2014-12-24,10.0,MORTGAGE,Low,93000,28000, 60 months,debt_consolidation,High,Good Loan,13.66,C,16.31,8363.17,646.59,leinster
37600261,2014-12-24,10.0,OWN,Low,60000,16000, 60 months,credit_card,Low,Good Loan,9.49,B,32.98,4350.61,335.96,munster
36018852,2014-12-24,6.05,RENT,Low,21396,1000, 36 months,debt_consolidation,High,Good Loan,14.31,C,35.82,445.49,34.33,munster
37227215,2014-12-24,9.0,RENT,Low,90000,30000, 60 months,credit_card,High,Good Loan,20.99,E,5.53,10478.75,811.44,leinster
37631226,2014-12-24,10.0,MORTGAGE,Low,38000,2925, 36 months,car,Low,Good Loan,12.99,C,3.1,1179.43,98.55,ulster
35166527,2014-12-24,0.5,RENT,Medium,125000,35000, 36 months,credit_card,Low,Good Loan,7.49,A,14.16,14136.72,1088.56,Northern-Irl
36421345,2014-12-24,0.5,RENT,Low,40000,8500, 36 months,debt_consolidation,Low,Good Loan,8.67,B,6.06,3488.81,269.0,ulster
35989165,2014-12-24,8.0,MORTGAGE,Medium,150000,20000, 36 months,debt_consolidation,Low,Good Loan,6.49,A,13.93,7960.36,612.89,ulster
36510441,2014-12-25,0.5,RENT,Low,60000,4000, 36 months,other,High,Good Loan,15.99,D,3.76,1834.9,140.61,munster
34353151,2014-12-25,2.0,RENT,Low,82755,9000, 36 months,debt_consolidation,Low,Good Loan,11.99,B,5.19,3873.58,298.89,Northern-Irl
36119815,2014-12-25,10.0,OWN,Low,62000,14975, 60 months,debt_consolidation,High,Bad Loan,20.99,E,30.37,2007.74,405.04,cannught
36870347,2014-12-25,4.0,MORTGAGE,Low,80000,14000, 60 months,home_improvement,High,Good Loan,19.99,E,7.79,4805.37,370.84,munster
37287252,2014-12-25,6.05,RENT,Low,65000,12000, 36 months,debt_consolidation,Low,Good Loan,8.19,A,7.45,4896.71,377.09,Northern-Irl
36840242,2014-12-25,6.05,RENT,Low,35000,11200, 60 months,debt_consolidation,High,Good Loan,16.49,D,4.89,3313.06,275.29,Northern-Irl
37147932,2014-12-25,5.0,RENT,Low,95000,13150, 36 months,debt_consolidation,High,Good Loan,15.59,D,8.0,5964.19,459.66,ulster
37731356,2014-12-25,10.0,MORTGAGE,Low,60000,12000, 60 months,debt_consolidation,Low,Good Loan,12.39,C,17.44,3219.33,269.31,Northern-Irl
36221165,2014-12-25,10.0,MORTGAGE,Low,64000,4200, 36 months,debt_consolidation,Low,Good Loan,10.49,B,4.11,1769.6,136.5,munster
37611956,2014-12-25,10.0,OWN,Low,40000,11850, 36 months,debt_consolidation,Low,Good Loan,9.49,B,24.81,4548.23,379.54,ulster
37087850,2014-12-25,5.0,MORTGAGE,Low,50000,10000, 60 months,debt_consolidation,High,Good Loan,13.66,C,24.96,2763.57,230.93,leinster
37157735,2014-12-25,1.0,RENT,Low,30000,8950, 36 months,debt_consolidation,High,Good Loan,14.31,C,26.04,3679.76,307.24,cannught
34632907,2014-12-25,8.0,MORTGAGE,Low,80000,12500, 36 months,debt_consolidation,High,Good Loan,14.99,C,11.36,5611.56,433.26,Northern-Irl
36850158,2014-12-25,1.0,OWN,Medium,120000,24000, 60 months,medical,High,Good Loan,19.24,E,28.12,7684.86,625.75,leinster
35307515,2014-12-25,3.0,MORTGAGE,Medium,110250,29000, 36 months,credit_card,Low,Good Loan,6.03,A,15.15,11464.6,882.64,ulster
36200400,2014-12-25,10.0,RENT,Low,50000,7500, 36 months,credit_card,Low,Good Loan,8.67,B,12.89,3081.94,237.35,ulster
35999451,2014-12-25,0.5,RENT,Low,40000,10500, 60 months,credit_card,High,Good Loan,14.31,C,34.14,3189.78,246.01,Northern-Irl
36520423,2014-12-25,10.0,RENT,Low,50000,2500, 36 months,debt_consolidation,Low,Bad Loan,11.99,B,13.63,588.29,83.03,cannught
36168673,2014-12-25,10.0,MORTGAGE,Low,50000,8000, 36 months,small_business,High,Good Loan,13.66,C,29.62,8419.6,272.11,leinster
37327572,2014-12-25,4.0,MORTGAGE,Low,60000,15000, 36 months,credit_card,Low,Good Loan,12.99,C,32.5,6558.6,505.34,leinster
37681092,2014-12-25,3.0,MORTGAGE,Low,24000,3000, 36 months,credit_card,Low,Good Loan,12.99,C,29.05,1210.68,101.07,munster
34693491,2014-12-25,10.0,OWN,Low,45000,15000, 36 months,credit_card,High,Good Loan,15.59,D,26.64,6803.3,524.33,Northern-Irl
36520613,2014-12-25,6.0,MORTGAGE,High,250000,5000, 36 months,debt_consolidation,High,Good Loan,14.31,C,18.05,2227.47,171.65,leinster
36430413,2014-12-25,0.5,RENT,Low,33000,14400, 60 months,debt_consolidation,High,Good Loan,15.59,D,32.15,4499.31,347.06,cannught
37854444,2014-12-25,6.0,OWN,Medium,109777,16000, 60 months,debt_consolidation,Low,Good Loan,11.44,B,11.63,4191.38,351.4,leinster
36231361,2014-12-25,7.0,RENT,Low,53000,10000, 36 months,credit_card,Low,Good Loan,7.49,A,24.23,10269.85,311.02,cannught
36088936,2014-12-25,5.0,MORTGAGE,Low,25000,8000, 36 months,other,Low,Bad Loan,12.99,C,10.86,2419.91,269.52,leinster
36128571,2014-12-25,10.0,MORTGAGE,Medium,130000,10000, 36 months,debt_consolidation,Low,Good Loan,6.49,A,19.59,3980.24,306.45,leinster
36029361,2014-12-25,5.0,MORTGAGE,Low,60000,19250, 60 months,debt_consolidation,High,Good Loan,15.99,D,32.9,21696.73,468.03,leinster
36221113,2014-12-25,10.0,MORTGAGE,Low,46000,15000, 60 months,home_improvement,High,Good Loan,14.99,C,31.36,4625.65,356.78,leinster
36119705,2014-12-25,9.0,MORTGAGE,Medium,105000,24000, 60 months,credit_card,Low,Good Loan,8.67,B,21.41,6415.25,494.37,ulster
36490804,2014-12-25,2.0,RENT,Low,30000,12000, 36 months,debt_consolidation,Low,Good Loan,12.39,C,8.44,5194.14,400.82,cannught
37622029,2014-12-25,3.0,MORTGAGE,Low,48000,15000, 60 months,other,High,Good Loan,20.99,E,17.53,4824.91,405.72,munster
36119482,2014-12-25,10.0,MORTGAGE,Medium,150000,21000, 36 months,credit_card,Low,Good Loan,6.99,A,3.73,8411.98,648.33,Northern-Irl
37117132,2014-12-25,9.0,RENT,Low,74311,17000, 60 months,debt_consolidation,High,Good Loan,13.66,C,15.04,5077.74,392.58,Northern-Irl
36221499,2014-12-25,10.0,MORTGAGE,High,850000,24000, 36 months,home_improvement,Low,Good Loan,7.49,A,3.87,24818.14,746.44,Northern-Irl
37247386,2014-12-25,9.0,MORTGAGE,Low,64000,15000, 36 months,debt_consolidation,Low,Good Loan,12.39,C,30.85,15505.24,501.02,leinster
36109126,2014-12-25,5.0,MORTGAGE,Medium,125000,15225, 36 months,debt_consolidation,High,Good Loan,15.99,D,12.49,6930.55,535.2,ulster
37821070,2014-12-25,7.0,OWN,High,215000,16000, 60 months,debt_consolidation,Low,Good Loan,8.67,B,14.8,3978.73,329.58,munster
36571204,2014-12-25,10.0,MORTGAGE,Low,80700,22200, 60 months,credit_card,Low,Good Loan,8.19,A,4.31,5405.72,452.16,ulster
37830387,2014-12-25,6.0,RENT,Medium,104500,24000, 36 months,debt_consolidation,Low,Good Loan,6.99,A,13.79,9613.71,740.95,munster
36300336,2014-12-25,5.0,OWN,Low,70000,11200, 36 months,credit_card,Low,Good Loan,12.39,C,13.8,4855.46,374.09,Northern-Irl
36510464,2014-12-25,3.0,MORTGAGE,Low,85000,5500, 36 months,other,Low,Good Loan,12.39,C,13.82,2380.66,183.71,leinster
37317361,2014-12-25,10.0,MORTGAGE,Low,100000,15000, 36 months,debt_consolidation,Low,Good Loan,12.39,C,33.45,15916.26,501.02,Northern-Irl
36028478,2014-12-25,0.5,RENT,Medium,175000,35000, 36 months,debt_consolidation,Low,Good Loan,8.19,A,8.0,17067.25,1099.85,Northern-Irl
34934135,2014-12-25,0.5,RENT,Low,41600,11200, 60 months,credit_card,High,Good Loan,15.59,D,12.52,3489.69,269.93,leinster
34442658,2014-12-25,4.0,RENT,Low,59700,15000, 36 months,debt_consolidation,Low,Good Loan,12.39,C,16.28,5991.59,501.02,Northern-Irl
37157842,2014-12-25,9.0,MORTGAGE,Low,75000,24000, 36 months,debt_consolidation,Low,Good Loan,6.49,A,13.25,9543.8,735.47,Northern-Irl
35763755,2014-12-25,6.0,MORTGAGE,Low,82000,6000, 36 months,debt_consolidation,High,Good Loan,13.66,C,13.86,6393.46,204.08,cannught
36271429,2014-12-25,8.0,OWN,Low,50000,10000, 36 months,credit_card,Low,Good Loan,6.99,A,11.79,4005.72,308.73,ulster
35893978,2014-12-25,2.0,RENT,Low,76000,12000, 36 months,debt_consolidation,Low,Good Loan,8.19,A,11.58,12642.69,377.09,Northern-Irl
37187369,2014-12-25,6.0,MORTGAGE,Low,100000,5400, 36 months,debt_consolidation,Low,Good Loan,8.19,A,24.25,2203.64,169.7,Northern-Irl
36230419,2014-12-25,7.0,MORTGAGE,Low,100000,25000, 36 months,home_improvement,Low,Good Loan,6.99,A,12.71,10023.95,771.82,Northern-Irl
35693775,2014-12-25,10.0,OWN,Low,40000,15000, 36 months,debt_consolidation,Low,Good Loan,10.49,B,31.59,6328.37,487.47,cannught
36251199,2014-12-25,10.0,MORTGAGE,Low,66622,30000, 60 months,credit_card,Low,Good Loan,12.39,C,12.3,8731.86,673.27,munster
36850259,2014-12-25,10.0,MORTGAGE,Low,65000,9600, 36 months,small_business,High,Good Loan,14.99,C,12.0,4309.76,332.75,Northern-Irl
37740807,2014-12-25,9.0,MORTGAGE,Low,64000,15000, 36 months,debt_consolidation,Low,Good Loan,8.19,A,34.56,15748.87,471.37,Northern-Irl
36270440,2014-12-25,6.05,MORTGAGE,Low,58800,15000, 60 months,debt_consolidation,High,Good Loan,15.99,D,24.22,4727.78,364.7,munster
36510234,2014-12-25,8.0,RENT,Low,79000,5000, 36 months,debt_consolidation,Low,Good Loan,12.99,C,12.49,2182.63,168.45,ulster
36221195,2014-12-25,10.0,MORTGAGE,Medium,150000,15000, 36 months,home_improvement,Low,Bad Loan,9.49,B,5.5,3379.12,480.43,leinster
20118079,2014-12-25,8.0,MORTGAGE,Medium,110000,5000, 36 months,small_business,High,Good Loan,17.14,D,16.99,2312.54,178.62,leinster
36820273,2014-12-25,2.0,RENT,Medium,190000,35000, 60 months,major_purchase,High,Good Loan,13.66,C,0.87,9645.76,808.24,cannught
35763924,2014-12-25,10.0,MORTGAGE,Low,90000,35000, 60 months,credit_card,High,Good Loan,23.99,F,32.74,13040.19,1006.68,cannught
36018280,2014-12-25,2.0,OWN,Low,24012,6800, 36 months,home_improvement,High,Good Loan,17.14,D,8.85,7596.55,242.92,leinster
36148117,2014-12-25,3.0,RENT,Medium,130000,28375, 60 months,debt_consolidation,Low,Good Loan,9.49,B,21.74,7730.31,595.79,ulster
36059591,2014-12-25,1.0,RENT,Low,50000,14400, 36 months,debt_consolidation,Low,Good Loan,8.19,A,8.67,5876.08,452.51,Northern-Irl
37217362,2014-12-25,6.0,OWN,Low,100000,28000, 36 months,debt_consolidation,Low,Good Loan,11.44,B,23.41,11975.09,922.53,cannught
35969148,2014-12-25,3.0,MORTGAGE,Low,70000,18250, 60 months,credit_card,Low,Good Loan,11.99,B,33.96,5264.15,405.87,leinster
37610814,2014-12-25,6.05,RENT,Low,48000,8400, 36 months,debt_consolidation,Low,Good Loan,8.67,B,11.5,3181.87,265.83,munster
37267850,2014-12-25,0.5,MORTGAGE,Low,65000,18450, 60 months,credit_card,High,Good Loan,17.86,D,24.45,5587.01,467.11,ulster
37217333,2014-12-25,10.0,MORTGAGE,Low,65000,16000, 60 months,debt_consolidation,High,Good Loan,13.66,C,17.21,4475.23,369.48,cannught
37781093,2014-12-25,7.0,MORTGAGE,High,300000,10000, 36 months,home_improvement,Low,Good Loan,8.67,B,6.64,3792.82,316.47,leinster
36930254,2014-12-25,7.0,MORTGAGE,Low,52000,18000, 36 months,credit_card,Low,Good Loan,6.03,A,25.99,7109.86,547.84,Northern-Irl
36281590,2014-12-25,10.0,MORTGAGE,Low,37363,14900, 60 months,debt_consolidation,High,Good Loan,19.24,E,11.34,5034.44,388.49,leinster
35276779,2014-12-25,9.0,OWN,Low,65000,32225, 36 months,debt_consolidation,High,Good Loan,19.99,E,18.84,15530.93,1197.44,munster
36490781,2014-12-25,10.0,MORTGAGE,Low,25000,10000, 60 months,debt_consolidation,High,Good Loan,14.31,C,14.11,3030.0,234.3,Northern-Irl
36361450,2014-12-25,10.0,OWN,Medium,180000,14000, 60 months,other,High,Good Loan,14.31,C,14.09,4253.0,328.01,cannught
35641164,2014-12-25,10.0,MORTGAGE,Medium,120000,30000, 36 months,debt_consolidation,Low,Good Loan,11.99,B,19.67,12931.79,996.29,Northern-Irl
36009054,2014-12-25,10.0,MORTGAGE,Medium,125000,8000, 36 months,debt_consolidation,Low,Good Loan,6.49,A,17.95,3184.2,245.16,Northern-Irl
37397145,2014-12-25,10.0,OWN,Low,46116,7000, 36 months,home_improvement,Low,Good Loan,6.99,A,15.27,2803.99,216.11,leinster
37640136,2014-12-25,4.0,RENT,Low,80000,20000, 36 months,debt_consolidation,Low,Good Loan,12.99,C,21.18,8744.84,673.79,Northern-Irl
37810424,2014-12-25,10.0,RENT,Low,85000,2200, 36 months,other,Low,Good Loan,12.99,C,23.13,960.38,74.12,Northern-Irl
37660846,2014-12-25,0.5,RENT,High,350000,25000, 36 months,debt_consolidation,Low,Good Loan,6.49,A,6.97,9941.53,766.12,Northern-Irl
36280214,2014-12-25,1.0,RENT,Low,95000,35000, 60 months,credit_card,Low,Good Loan,12.99,C,21.61,10325.08,796.18,Northern-Irl
36910272,2014-12-25,10.0,RENT,Medium,120000,7900, 36 months,debt_consolidation,High,Good Loan,15.99,D,14.03,8924.58,277.71,ulster
37731698,2014-12-25,2.0,MORTGAGE,Low,65000,2000, 36 months,credit_card,Low,Good Loan,12.39,C,29.86,2167.68,66.81,leinster
37177690,2014-12-25,4.0,RENT,Low,19520,4300, 36 months,credit_card,Low,Good Loan,11.44,B,7.87,4693.87,141.68,munster
37830734,2014-12-25,0.5,OWN,Low,65000,20750, 36 months,credit_card,High,Bad Loan,16.49,D,16.71,2184.61,734.54,Northern-Irl
36500211,2014-12-25,7.0,OWN,Low,34565,10000, 60 months,credit_card,Low,Good Loan,11.44,B,28.09,2842.48,219.63,cannught
36641387,2014-12-25,6.05,RENT,Low,51600,16000, 36 months,credit_card,Low,Good Loan,6.99,A,9.37,6409.18,493.97,cannught
36251072,2014-12-25,10.0,RENT,Medium,189812,35000, 60 months,debt_consolidation,Low,Good Loan,12.39,C,7.27,10187.15,785.48,ulster
37247194,2014-12-25,5.0,MORTGAGE,Low,86000,28000, 60 months,debt_consolidation,Low,Good Loan,10.49,B,29.62,7789.46,601.7,leinster
36049686,2014-12-25,4.0,MORTGAGE,Low,50000,16000, 60 months,credit_card,High,Good Loan,16.49,D,34.54,5097.85,393.27,Northern-Irl
37021354,2014-12-25,10.0,RENT,Low,60000,11000, 36 months,debt_consolidation,Low,Good Loan,8.67,B,21.18,4179.78,348.12,leinster
36211843,2014-12-25,10.0,MORTGAGE,High,212000,28000, 36 months,home_improvement,Low,Good Loan,6.49,A,8.04,11144.55,858.05,munster
37207606,2014-12-25,10.0,MORTGAGE,Medium,165000,27000, 60 months,debt_consolidation,High,Good Loan,14.99,C,11.07,27236.1,642.19,ulster
36320975,2014-12-25,2.0,MORTGAGE,Medium,105000,8000, 36 months,medical,Low,Good Loan,12.39,C,16.96,3492.97,267.21,munster
36581219,2014-12-25,4.0,MORTGAGE,Low,59000,29500, 60 months,home_improvement,High,Good Loan,19.24,E,10.9,9967.42,769.15,cannught
37127311,2014-12-25,4.0,OWN,Low,86000,10400, 60 months,debt_consolidation,Low,Good Loan,8.19,A,9.38,10582.31,211.83,ulster
37327980,2014-12-25,6.05,MORTGAGE,Low,72000,14900, 36 months,home_improvement,High,Bad Loan,19.24,E,23.93,4900.06,547.99,leinster
36270938,2014-12-25,4.0,RENT,Low,45000,15000, 60 months,debt_consolidation,High,Good Loan,14.31,C,22.45,4556.8,351.44,Northern-Irl
37781210,2014-12-25,10.0,RENT,Low,80000,12000, 36 months,debt_consolidation,High,Good Loan,14.99,C,15.89,4981.17,415.93,leinster
37277643,2014-12-25,10.0,RENT,Low,70000,30000, 60 months,debt_consolidation,High,Good Loan,18.54,E,16.37,9956.65,770.65,cannught
36290625,2014-12-25,2.0,RENT,Low,60000,22025, 60 months,debt_consolidation,High,Good Loan,16.49,D,13.48,7017.5,541.36,Northern-Irl
36410299,2014-12-25,3.0,MORTGAGE,High,260000,35000, 36 months,debt_consolidation,High,Good Loan,14.31,C,8.45,37047.45,1201.5,ulster
36400548,2014-12-25,4.0,RENT,Medium,130000,30000, 60 months,debt_consolidation,High,Good Loan,17.86,D,17.49,9843.99,759.52,ulster
36211037,2014-12-25,10.0,RENT,Low,52000,25975, 60 months,debt_consolidation,High,Good Loan,13.66,C,25.8,7778.08,599.83,Northern-Irl
37277266,2014-12-25,10.0,RENT,Low,50000,16975, 36 months,debt_consolidation,Low,Good Loan,11.99,B,23.43,18825.28,563.74,Northern-Irl
37650566,2014-12-25,8.0,OWN,Low,100000,5000, 36 months,small_business,High,Good Loan,13.66,C,8.3,2203.32,170.07,ulster
35939826,2014-12-25,9.0,MORTGAGE,Low,86000,16000, 60 months,home_improvement,High,Good Loan,14.99,C,23.94,4933.96,380.56,leinster
36681114,2014-12-25,10.0,MORTGAGE,Low,48000,5000, 36 months,debt_consolidation,High,Good Loan,15.59,D,23.75,2263.48,174.78,leinster
37227622,2014-12-25,10.0,MORTGAGE,Low,52000,14000, 60 months,debt_consolidation,High,Good Loan,13.66,C,32.4,6302.05,323.3,Northern-Irl
36230589,2014-12-25,10.0,MORTGAGE,Low,100000,28000, 60 months,credit_card,Low,Good Loan,8.67,B,18.59,7494.15,576.76,leinster
34954142,2014-12-25,8.0,MORTGAGE,Low,28080,2200, 36 months,other,High,Good Loan,17.86,D,39.66,1029.89,79.39,leinster
36200689,2014-12-25,1.0,MORTGAGE,Low,40000,5000, 36 months,debt_consolidation,Low,Good Loan,7.49,A,7.52,2017.47,155.51,Northern-Irl
36281867,2014-12-25,2.0,RENT,Low,48000,2500, 36 months,debt_consolidation,Low,Good Loan,12.39,C,6.73,1083.91,83.51,munster
36611144,2014-12-25,10.0,MORTGAGE,High,400000,35000, 60 months,debt_consolidation,High,Good Loan,18.54,E,15.18,39261.78,899.09,ulster
36691184,2014-12-25,0.5,OWN,Low,85000,25000, 60 months,debt_consolidation,High,Good Loan,14.99,C,18.51,7709.24,594.62,munster
36491443,2014-12-25,2.0,RENT,Low,70000,9000, 36 months,credit_card,High,Good Loan,14.99,C,35.62,4047.85,311.95,munster
37610350,2014-12-26,8.0,OWN,Low,62300,14450, 60 months,house,High,Good Loan,19.24,E,37.05,4866.99,376.76,cannught
37217488,2014-12-26,6.0,MORTGAGE,Low,52000,1200, 36 months,other,High,Good Loan,14.99,C,12.32,539.8,41.6,Northern-Irl
36390117,2014-12-26,10.0,MORTGAGE,Low,66000,17000, 60 months,debt_consolidation,High,Good Loan,16.49,D,17.15,5416.48,417.85,leinster
37228016,2014-12-26,6.0,RENT,Low,70000,3000, 36 months,vacation,High,Good Loan,15.59,D,16.17,1358.11,104.87,ulster
36220702,2014-12-26,1.0,MORTGAGE,Low,85000,27000, 36 months,credit_card,Low,Good Loan,8.19,A,10.79,11017.7,848.46,leinster
36251758,2014-12-26,1.0,MORTGAGE,Low,82500,16000, 36 months,debt_consolidation,Low,Good Loan,7.49,A,18.79,6462.53,497.63,Northern-Irl
36808314,2014-12-26,6.05,RENT,Low,75000,20000, 60 months,credit_card,Low,Good Loan,11.99,B,17.86,5968.95,444.79,Northern-Irl
37307466,2014-12-26,1.0,RENT,Low,36500,6000, 36 months,debt_consolidation,Low,Good Loan,11.44,B,17.69,2566.16,197.69,cannught
36178773,2014-12-26,3.0,MORTGAGE,Low,77000,11175, 60 months,small_business,High,Good Loan,20.99,E,19.0,3916.35,302.26,munster
36168945,2014-12-26,5.0,RENT,Low,63000,9000, 36 months,debt_consolidation,Low,Good Loan,11.99,B,13.43,3879.57,298.89,ulster
37137849,2014-12-26,0.5,RENT,Low,60000,6600, 36 months,debt_consolidation,Low,Good Loan,11.99,B,22.8,2845.07,219.19,ulster
37791282,2014-12-26,3.0,MORTGAGE,Low,42000,11450, 36 months,credit_card,Low,Good Loan,8.19,A,19.97,4309.91,359.81,cannught
36641161,2014-12-26,5.0,RENT,Low,54000,9875, 36 months,debt_consolidation,Low,Good Loan,11.44,B,22.67,4223.4,325.36,Northern-Irl
36211896,2014-12-26,6.0,RENT,Low,80000,12000, 36 months,debt_consolidation,Low,Good Loan,8.19,A,22.33,4896.71,377.09,Northern-Irl
36270526,2014-12-26,10.0,MORTGAGE,Low,32000,12050, 36 months,other,High,Good Loan,19.99,E,38.63,13622.84,447.76,cannught
36108550,2014-12-26,10.0,MORTGAGE,Low,93000,6500, 36 months,credit_card,Low,Good Loan,8.67,B,19.24,2671.1,205.71,leinster
36990287,2014-12-26,0.5,RENT,Low,63000,9000, 36 months,debt_consolidation,Low,Good Loan,12.99,C,12.93,9702.67,303.21,cannught
35916450,2014-12-26,4.0,MORTGAGE,Low,40000,5000, 36 months,credit_card,Low,Good Loan,7.49,A,18.39,2019.55,155.51,leinster
37197499,2014-12-26,10.0,RENT,Low,30000,5000, 36 months,credit_card,Low,Bad Loan,12.39,C,16.84,1833.67,167.01,leinster
36179291,2014-12-26,6.05,OWN,Low,95000,5500, 36 months,home_improvement,Low,Good Loan,8.67,B,17.94,2257.48,174.06,ulster
35988433,2014-12-26,2.0,MORTGAGE,Medium,133000,28000, 60 months,debt_consolidation,Low,Good Loan,7.49,A,23.41,7280.44,560.93,ulster
36038282,2014-12-26,6.05,OWN,Low,9000,4450, 36 months,home_improvement,High,Good Loan,20.99,E,35.33,2168.94,167.64,cannught
36039744,2014-12-26,0.5,RENT,Low,50000,20000, 36 months,debt_consolidation,Low,Bad Loan,12.39,C,13.19,8059.83,668.02,Northern-Irl
37800783,2014-12-26,3.0,MORTGAGE,Low,60000,6000, 36 months,debt_consolidation,Low,Good Loan,12.39,C,12.6,2400.79,200.41,ulster
37317672,2014-12-26,3.0,MORTGAGE,Low,60000,15000, 60 months,debt_consolidation,High,Good Loan,14.31,C,22.34,4556.8,351.44,leinster
36049771,2014-12-26,5.0,MORTGAGE,Low,31000,10000, 60 months,debt_consolidation,Low,Good Loan,11.99,B,27.78,10693.37,222.4,Northern-Irl
36029779,2014-12-26,0.5,RENT,Low,50000,10000, 60 months,other,High,Good Loan,20.99,E,8.55,3504.58,270.48,Northern-Irl
36048542,2014-12-26,5.0,RENT,Low,70000,12000, 36 months,small_business,High,Good Loan,15.99,D,1.03,5462.47,421.83,leinster
37621626,2014-12-26,5.0,RENT,Low,65000,4000, 36 months,moving,High,Good Loan,15.99,D,8.2,1681.99,140.61,ulster
37710749,2014-12-26,3.0,RENT,Low,70000,9600, 36 months,debt_consolidation,High,Good Loan,14.31,C,12.58,4269.02,329.56,leinster
36681424,2014-12-26,10.0,OWN,Medium,150000,20000, 36 months,credit_card,Low,Good Loan,8.19,A,14.49,8152.17,628.49,leinster
36500341,2014-12-26,5.0,RENT,Low,40000,10000, 36 months,debt_consolidation,Low,Good Loan,8.67,B,12.84,4127.5,316.47,ulster
37760594,2014-12-26,4.0,RENT,Low,50000,6400, 36 months,debt_consolidation,High,Good Loan,13.66,C,29.57,6694.23,217.69,leinster
36049668,2014-12-26,2.0,MORTGAGE,Medium,148000,24000, 60 months,debt_consolidation,Low,Good Loan,11.44,B,9.07,6821.79,527.1,Northern-Irl
37077254,2014-12-26,9.0,OWN,Low,80000,1200, 36 months,medical,High,Good Loan,14.99,C,11.16,539.8,41.6,leinster
37670124,2014-12-26,7.0,RENT,Low,62000,20000, 36 months,debt_consolidation,Low,Good Loan,12.39,C,10.53,8038.8,668.02,ulster
37267322,2014-12-26,3.0,MORTGAGE,Low,57000,15000, 60 months,debt_consolidation,High,Bad Loan,14.31,C,15.69,4193.43,351.44,leinster
36201541,2014-12-26,10.0,RENT,Low,42000,10000, 60 months,debt_consolidation,High,Good Loan,21.99,E,15.4,10159.28,276.14,munster
37328430,2014-12-26,10.0,RENT,Medium,120000,16150, 36 months,credit_card,Low,Good Loan,12.99,C,9.18,7049.73,544.08,Northern-Irl
36230460,2014-12-26,5.0,MORTGAGE,Low,30960,13000, 36 months,debt_consolidation,High,Good Loan,19.99,E,31.4,6265.47,483.07,leinster
37097959,2014-12-26,6.05,RENT,Low,44000,12000, 36 months,debt_consolidation,Low,Good Loan,11.44,B,10.2,5124.56,395.37,leinster
36530287,2014-12-26,5.0,OWN,Medium,145724,35000, 60 months,home_improvement,High,Good Loan,25.57,F,3.79,13407.95,1039.03,ulster
36551419,2014-12-26,4.0,RENT,Low,40000,16000, 36 months,debt_consolidation,High,Good Loan,15.99,D,27.18,7283.29,562.44,Northern-Irl
37680188,2014-12-26,7.0,MORTGAGE,Low,80000,14000, 36 months,debt_consolidation,Low,Good Loan,6.49,A,16.13,14553.57,429.03,ulster
35978610,2014-12-26,4.0,RENT,Medium,135000,14000, 36 months,debt_consolidation,Low,Good Loan,6.49,A,7.61,5567.29,429.03,Northern-Irl
36420782,2014-12-26,10.0,MORTGAGE,Low,66000,19200, 60 months,credit_card,Low,Good Loan,11.99,B,18.49,5525.42,427.0,Northern-Irl
37740528,2014-12-26,9.0,MORTGAGE,Low,50000,20000, 36 months,debt_consolidation,Low,Bad Loan,9.49,B,14.28,7665.75,640.57,ulster
37107935,2014-12-26,3.0,RENT,Low,27000,8575, 36 months,other,High,Bad Loan,19.24,E,19.51,2829.16,315.37,leinster
36411263,2014-12-26,3.0,MORTGAGE,Low,35000,10000, 60 months,credit_card,Low,Good Loan,10.49,B,13.71,2787.74,214.89,leinster
37621311,2014-12-26,10.0,MORTGAGE,Low,62000,16000, 60 months,debt_consolidation,Low,Good Loan,12.39,C,21.78,4292.44,359.08,leinster
36361152,2014-12-26,4.0,MORTGAGE,Low,70000,28000, 36 months,credit_card,Low,Good Loan,7.49,A,16.19,11297.75,870.85,munster
37761281,2014-12-26,8.0,MORTGAGE,Low,72000,15000, 36 months,debt_consolidation,Low,Good Loan,8.19,A,13.17,5646.2,471.37,munster
37730154,2014-12-26,7.0,MORTGAGE,Medium,103000,20000, 60 months,debt_consolidation,Low,Good Loan,12.39,C,17.35,5821.28,448.85,ulster
37107886,2014-12-26,2.0,RENT,Low,50000,15000, 36 months,credit_card,High,Good Loan,13.66,C,13.75,6621.22,510.2,cannught
36281910,2014-12-26,5.0,RENT,Low,100000,22000, 36 months,debt_consolidation,Low,Good Loan,7.49,A,6.04,23486.31,684.24,ulster
36980133,2014-12-26,4.0,MORTGAGE,Medium,124000,16000, 36 months,debt_consolidation,Low,Good Loan,10.49,B,39.13,6750.29,519.97,Northern-Irl
36301785,2014-12-26,6.0,MORTGAGE,Low,65000,28550, 60 months,debt_consolidation,High,Good Loan,15.99,D,23.24,8998.33,694.13,Northern-Irl
